date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2015-06-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2015-07-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2015-08-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2015-09-15,Cassava flour - Retail,KG,cereals and tubers,1375.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2015-10-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2015-11-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2015-12-15,Cassava flour - Retail,KG,cereals and tubers,1625.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2016-01-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2016-02-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2016-08-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2016-09-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2016-10-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2016-11-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2016-12-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2017-01-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2017-02-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2017-03-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2017-05-15,Cassava flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2017-07-15,Cassava flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2017-08-15,Cassava flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2017-09-15,Cassava flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2017-11-15,Cassava flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2017-12-15,Cassava flour - Retail,KG,cereals and tubers,1867.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2018-01-15,Cassava flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2018-02-15,Cassava flour - Retail,KG,cereals and tubers,1900.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2018-03-15,Cassava flour - Retail,KG,cereals and tubers,1800.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2018-04-15,Cassava flour - Retail,KG,cereals and tubers,1900.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2018-05-15,Cassava flour - Retail,KG,cereals and tubers,1800.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2018-06-15,Cassava flour - Retail,KG,cereals and tubers,1900.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2018-10-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2018-11-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2018-12-15,Cassava flour - Retail,KG,cereals and tubers,1550.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2019-02-15,Cassava flour - Retail,KG,cereals and tubers,1533.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2019-03-15,Cassava flour - Retail,KG,cereals and tubers,1533.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2019-04-15,Cassava flour - Retail,KG,cereals and tubers,1550.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2019-05-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2019-06-15,Cassava flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2019-07-15,Cassava flour - Retail,KG,cereals and tubers,1375.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2019-08-15,Cassava flour - Retail,KG,cereals and tubers,1366.6667,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2019-09-15,Cassava flour - Retail,KG,cereals and tubers,1333.3333,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2019-10-15,Cassava flour - Retail,KG,cereals and tubers,1225.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2019-11-15,Cassava flour - Retail,KG,cereals and tubers,1050.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2019-12-15,Cassava flour - Retail,KG,cereals and tubers,1466.6667,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2020-01-15,Cassava flour - Retail,KG,cereals and tubers,1433.3333,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2020-02-15,Cassava flour - Retail,KG,cereals and tubers,1250.0,UGX,Uganda,Kween,766,Kapchorwa,261,74,15,5,1,261_74_15_5,
2010-01-15,Maize flour - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2010-02-15,Maize flour - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2010-03-15,Maize flour - Retail,KG,cereals and tubers,1200.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2010-04-15,Maize flour - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2010-05-15,Maize flour - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2010-06-15,Maize flour - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2010-07-15,Maize flour - Retail,KG,cereals and tubers,1000.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2010-08-15,Maize flour - Retail,KG,cereals and tubers,787.5,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2010-09-15,Maize flour - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2010-10-15,Maize flour - Retail,KG,cereals and tubers,600.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2010-11-15,Maize flour - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2011-01-15,Maize flour - Retail,KG,cereals and tubers,800.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2011-02-15,Maize flour - Retail,KG,cereals and tubers,867.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2011-03-15,Maize flour - Retail,KG,cereals and tubers,1100.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2011-04-15,Maize flour - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2011-05-15,Maize flour - Retail,KG,cereals and tubers,900.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2011-07-15,Maize flour - Retail,KG,cereals and tubers,1600.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2011-08-15,Maize flour - Retail,KG,cereals and tubers,1084.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2013-04-15,Maize flour - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2013-05-15,Maize flour - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2013-06-15,Maize flour - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2013-07-15,Maize flour - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2013-08-15,Maize flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2013-09-15,Maize flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2013-10-15,Maize flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2014-03-15,Maize flour - Retail,KG,cereals and tubers,1600.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2014-04-15,Maize flour - Retail,KG,cereals and tubers,1690.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2014-05-15,Maize flour - Retail,KG,cereals and tubers,1800.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2014-06-15,Maize flour - Retail,KG,cereals and tubers,1800.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2014-07-15,Maize flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2014-11-15,Maize flour - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2015-01-15,Maize flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2015-02-15,Maize flour - Retail,KG,cereals and tubers,1500.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2015-03-15,Maize flour - Retail,KG,cereals and tubers,1550.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2015-04-15,Maize flour - Retail,KG,cereals and tubers,1567.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2015-05-15,Maize flour - Retail,KG,cereals and tubers,1700.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2015-06-15,Maize flour - Retail,KG,cereals and tubers,1600.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2015-07-15,Maize flour - Retail,KG,cereals and tubers,1775.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2015-08-15,Maize flour - Retail,KG,cereals and tubers,1575.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2015-09-15,Maize flour - Retail,KG,cereals and tubers,1675.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2015-10-15,Maize flour - Retail,KG,cereals and tubers,1700.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2015-11-15,Maize flour - Retail,KG,cereals and tubers,1700.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2015-12-15,Maize flour - Retail,KG,cereals and tubers,1675.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2016-01-15,Maize flour - Retail,KG,cereals and tubers,1600.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2016-02-15,Maize flour - Retail,KG,cereals and tubers,1700.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2016-08-15,Maize flour - Retail,KG,cereals and tubers,1950.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2016-09-15,Maize flour - Retail,KG,cereals and tubers,1950.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2016-10-15,Maize flour - Retail,KG,cereals and tubers,1800.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2016-11-15,Maize flour - Retail,KG,cereals and tubers,2067.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2016-12-15,Maize flour - Retail,KG,cereals and tubers,2200.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2017-01-15,Maize flour - Retail,KG,cereals and tubers,2267.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2017-02-15,Maize flour - Retail,KG,cereals and tubers,2200.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2017-03-15,Maize flour - Retail,KG,cereals and tubers,2533.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2017-05-15,Maize flour - Retail,KG,cereals and tubers,2800.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2017-07-15,Maize flour - Retail,KG,cereals and tubers,2233.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2017-08-15,Maize flour - Retail,KG,cereals and tubers,1900.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2017-09-15,Maize flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2017-11-15,Maize flour - Retail,KG,cereals and tubers,1800.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2017-12-15,Maize flour - Retail,KG,cereals and tubers,1800.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2018-01-15,Maize flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2018-02-15,Maize flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2018-03-15,Maize flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2018-04-15,Maize flour - Retail,KG,cereals and tubers,1900.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2018-05-15,Maize flour - Retail,KG,cereals and tubers,1800.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2018-06-15,Maize flour - Retail,KG,cereals and tubers,1700.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2018-10-15,Maize flour - Retail,KG,cereals and tubers,1433.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2018-11-15,Maize flour - Retail,KG,cereals and tubers,1400.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2018-12-15,Maize flour - Retail,KG,cereals and tubers,1425.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2019-02-15,Maize flour - Retail,KG,cereals and tubers,1733.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2019-03-15,Maize flour - Retail,KG,cereals and tubers,1767.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2019-04-15,Maize flour - Retail,KG,cereals and tubers,1950.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2019-05-15,Maize flour - Retail,KG,cereals and tubers,2233.3333,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2019-06-15,Maize flour - Retail,KG,cereals and tubers,2133.3333,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2019-07-15,Maize flour - Retail,KG,cereals and tubers,2050.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2019-08-15,Maize flour - Retail,KG,cereals and tubers,2066.6667,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2019-09-15,Maize flour - Retail,KG,cereals and tubers,1966.6667,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2019-10-15,Maize flour - Retail,KG,cereals and tubers,1950.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2019-11-15,Maize flour - Retail,KG,cereals and tubers,2200.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2019-12-15,Maize flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2020-01-15,Maize flour - Retail,KG,cereals and tubers,2000.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2020-02-15,Maize flour - Retail,KG,cereals and tubers,2050.0,UGX,Uganda,Kween,766,Kapchorwa,261,76,15,5,1,261_76_15_5,
2015-01-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2015-02-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2015-03-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2015-04-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2015-05-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2015-06-15,Oil (vegetable) - Retail,L,oil and fats,4667.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2015-07-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2015-08-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2015-09-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2015-10-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2015-11-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2015-12-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2016-01-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2016-02-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2016-08-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2016-09-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2016-10-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2016-11-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2016-12-15,Oil (vegetable) - Retail,L,oil and fats,5125.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2017-01-15,Oil (vegetable) - Retail,L,oil and fats,5000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2017-02-15,Oil (vegetable) - Retail,L,oil and fats,5667.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2017-03-15,Oil (vegetable) - Retail,L,oil and fats,5167.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2017-05-15,Oil (vegetable) - Retail,L,oil and fats,5933.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2017-07-15,Oil (vegetable) - Retail,L,oil and fats,6000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2017-08-15,Oil (vegetable) - Retail,L,oil and fats,6000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2017-09-15,Oil (vegetable) - Retail,L,oil and fats,6000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2017-11-15,Oil (vegetable) - Retail,L,oil and fats,6000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2017-12-15,Oil (vegetable) - Retail,L,oil and fats,6000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2018-01-15,Oil (vegetable) - Retail,L,oil and fats,6000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2018-02-15,Oil (vegetable) - Retail,L,oil and fats,6000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2018-03-15,Oil (vegetable) - Retail,L,oil and fats,6000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2018-04-15,Oil (vegetable) - Retail,L,oil and fats,6000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2018-05-15,Oil (vegetable) - Retail,L,oil and fats,6000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2018-06-15,Oil (vegetable) - Retail,L,oil and fats,6000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2018-10-15,Oil (vegetable) - Retail,L,oil and fats,5833.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2018-11-15,Oil (vegetable) - Retail,L,oil and fats,5800.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2018-12-15,Oil (vegetable) - Retail,L,oil and fats,5850.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2019-02-15,Oil (vegetable) - Retail,L,oil and fats,5833.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2019-03-15,Oil (vegetable) - Retail,L,oil and fats,6000.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2019-04-15,Oil (vegetable) - Retail,L,oil and fats,6500.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2019-05-15,Oil (vegetable) - Retail,L,oil and fats,6333.3333,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2019-06-15,Oil (vegetable) - Retail,L,oil and fats,6166.6667,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2019-07-15,Oil (vegetable) - Retail,L,oil and fats,6075.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2019-08-15,Oil (vegetable) - Retail,L,oil and fats,6066.6667,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2019-09-15,Oil (vegetable) - Retail,L,oil and fats,5133.3333,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2019-10-15,Oil (vegetable) - Retail,L,oil and fats,5200.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2019-11-15,Oil (vegetable) - Retail,L,oil and fats,5200.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2019-12-15,Oil (vegetable) - Retail,L,oil and fats,5333.3333,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2020-01-15,Oil (vegetable) - Retail,L,oil and fats,5266.6667,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2020-02-15,Oil (vegetable) - Retail,L,oil and fats,5125.0,UGX,Uganda,Kween,766,Kapchorwa,261,96,15,15,6,261_96_15_15,
2011-04-15,Beans - Retail,KG,pulses and nuts,1950.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257,50,15,5,5,257_50_15_5,
2011-05-15,Beans - Retail,KG,pulses and nuts,2150.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257,50,15,5,5,257_50_15_5,
2011-06-15,Beans - Retail,KG,pulses and nuts,2000.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257,50,15,5,5,257_50_15_5,
2011-07-15,Beans - Retail,KG,pulses and nuts,1500.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257,50,15,5,5,257_50_15_5,
2011-08-15,Beans - Retail,KG,pulses and nuts,1667.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257,50,15,5,5,257_50_15_5,
2011-09-15,Beans - Retail,KG,pulses and nuts,1500.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257,50,15,5,5,257_50_15_5,
2011-10-15,Beans - Retail,KG,pulses and nuts,1900.0,UGX,Uganda,Kyankwanzi,1344,Kiboga,257,50,15,5,5,257_50_15_5,
